flag,avg_min_between_sent_tnx,avg_min_between_received_tnx,time_diff_between_first_and_last_(mins),sent_tnx,number_of_created_contracts,unique_received_from_addresses,unique_sent_to_addresses,min_value_received,avg_val_received,min_val_sent,max_val_sent,total_transactions_(including_tnx_to_create_contract,total_ether_sent,total_ether_received,total_ether_balance,erc20_uniq_sent_addr,erc20_min_val_rec,erc20_max_val_rec,erc20_avg_val_rec,erc20_min_val_sent,erc20_uniq_rec_token_name,erc20_rec_token_risk
1,0.0,1825.02,21562.25,1,0,5,1,0.5,0.706353,3.5315540000000003,3.5315540000000003,6,3.53155436,3.531764365,0.000210005,0.0,0.0,0.0,0.0,0.0,1.0,0.004016064257028112
0,21.65,0.0,64.95,3,0,1,3,101.0,101.0,3.248758,92.201853,4,100.998446,101.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,1.0,0.357429718875502
0,41.29,157016.16,471172.33,3,0,3,1,2.0,8.147167,1.996643,13.996643,6,24.4197858,24.4415,0.0217142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,156.31,0.0,312.62,2,0,1,2,101.0,101.0,1.0,99.999016,3,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.85,0.42,8.25,4,0,2,4,830.070817,1000.5,0.001078,1515.695777,6,2000.998113,2001.0,0.001886545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6170.05,120.32,12941.68,2,0,5,2,0.5,3.226346,6.629844,10.0,7,16.62984415,16.13173015,-0.4981140000000001,,,,,,,0.0
0,163.93,0.0,327.87,2,0,1,2,101.0,101.0,0.510483,100.488533,3,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,63.77,0.53,319.92,5,0,2,4,35.950285,50.5,0.1,84.897504,7,100.9975038,101.0,0.002496218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,35494.8,248463.62,0,1,1,0,0.015652,0.594056,0.0,0.0,8,0.0,4.158391055,4.158391055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,5634.98,1,0,1,1,15.0,15.0,14.999559,14.999559,2,14.999559,15.0,0.000441,,,,,,,0.0
0,6.25,10957.6,43855.38,4,0,2,4,1.5,4.625,1.499559,6.9994960000000015,8,18.4981674,18.5,0.001832602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,93298.56,95.12,186787.35,2,0,1,2,0.0,0.059847,0.007972,0.11,4,0.11797166,0.11969366,0.0017219999999999,0.0,1.337,1.337,1.337,0.0,1.0,0.357429718875502
0,2152.57,12849.26,120014.63,8,0,5,1,0.6,10.726918,0.598548,39.999392,16,85.80822129,85.81534689,0.0071256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,1.0,0.357429718875502
0,2.88,42674.99,128033.62,3,0,2,1,1.0,1.0,0.999382,0.999532,6,2.998406928,3.0,0.001593072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,791.69,2218.5,104068.4,67,0,15,29,0.02,27.020526,0.0,200.0,90,633.4935386,621.4721067,-12.0214319,23.0,0.0,4306.077955,321.749037,0.0,11.0,0.0
0,12.23,14730.85,88458.48,6,0,2,1,0.05,1.102061,0.049295,2.989542,12,6.609313809,6.61236777,0.003053961,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,15668.97,10808.55,245333.43,6,0,4,1,0.98,17.820712,0.008559,125.048674,20,249.4865563,249.4899637,0.00340736,0.0,600.0,600.0,600.0,0.0,1.0,0.0005737234652897303
0,0.0,2175.22,200120.6,0,1,3,0,0.0,0.508556,0.0,0.0,93,0.0,46.78718656,46.78718656,0.0,0.39732,1.2212889999999998,0.809304,0.0,2.0,0.006310958118187034
0,2059.28,12969.45,515353.27,118,0,7,28,0.09,2.725619,0.0,9.0,139,95.55790754,57.23798908,-38.31991846,8.0,0.0,32292.9,3069.5648730000007,0.0,13.0,0.0
0,1.89,0.39,8.35,4,0,2,4,423.285822,1000.5,0.001078,1902.37628,6,2000.998113,2001.0,0.001886545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,0.0
0,0.0,7426.41,319335.67,0,1,5,0,0.0,1.090165,0.0,0.0,44,0.0,46.87710441,46.87710441,0.0,0.0,2.807109,1.061314,0.0,3.0,0.006310958118187034
0,544.56,26.82,6070.63,11,0,2,3,0.099,1.6996669999999998,0.0,4.0,14,5.513,5.099,-0.414,1.0,1000.0,3782.703,2391.3515,500.0,1.0,0.0
0,17.79,0.0,53.38,3,0,1,3,101.0,101.0,1.0,96.195166,4,100.998446,101.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,1.0,0.357429718875502
0,0.0,0.0,1.33,1,0,1,1,4.5,4.5,4.49916,4.49916,2,4.49916,4.5,0.00084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3768.17,8657.45,92273.45,13,0,3,1,0.009559,0.257295,0.0,0.01,18,0.04,1.2864765,1.2464765,0.0,0.0,229.166374,31.940819,0.0,8.0,0.010900745840504877
0,4.59,2.38,13.93,2,0,1,2,1.07,3.035,1.069528,4.999528,4,6.069056727,6.07,0.000943273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,0.0
0,22.77,0.0,68.3,3,0,1,3,101.0,101.0,2.817411,60.92614200000001,4,100.998446,101.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,0.0
0,68.81,2442.01,1322711.35,236,0,7,1,0.01031,0.288228,0.494016,1.4752379999999998,771,153.88415890000005,154.20192509999995,0.317766219,0.0,0.0,1553031268.0,221861677.2,0.0,7.0,0.01835915088927137
0,74.91,10986.74,664223.17,67,0,6,3,0.099559,158.203124,0.0,1499.986844,127,9491.990505,9492.187463,0.196957719,1.0,563.418037,7133.661843000001,2050.512947,563.418037,1.0,0.0
0,0.0,0.0,419.92,1,0,1,1,1.626,1.626,1.6253799999999998,1.6253799999999998,2,1.6253799999999998,1.626,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,321.93,962.94,382871.88,277,0,3,1,0.03,0.955712,0.497988,4.010408,582,291.1966803,291.4922005,0.295520127,0.0,0.0,0.01,0.005,0.0,2.0,0.0051635111876075735
0,156.46,0.0,312.92,2,0,1,2,101.0,101.0,1.523688,99.474883,3,100.9985715,101.0,0.001428506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,2984.89,411915.3,0,1,9,0,0.0,0.241027,0.0,0.0,139,0.0,33.26167886,33.26167886,0.0,0.0,1.060285,0.672515,0.0,4.0,0.006310958118187034
0,163.33,0.9,328.45,2,0,2,2,10.945516,50.5,1.572968,99.426005,4,100.9989738,101.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,45.91,58.88,450106.65,5970,0,1337,2212,0.0,74.622817,0.0,3900.0,8959,225938.9558,223047.6014,-2891.354427,21.0,0.0,72838.70935,470.686157,0.0,15.0,0.0
0,0.0,2943.97,291453.22,0,1,6,0,0.0,0.43786,0.0,0.0,100,0.0,43.34809988,43.34809988,0.0,0.542756,0.904984,0.72387,0.0,2.0,0.006310958118187034
0,0.0,0.0,14.87,1,0,1,1,22.0,22.0,21.99938,21.99938,2,21.99938,22.0,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6181.94,15889.14,183619.12,4,0,10,3,0.004884,2.0187060000000003,0.93775,4.7462230000000005,14,11.68367813,20.18706443,8.503386304,0.0,0.0,0.0,0.0,0.0,1.0,0.004016064257028112
0,1544.46,11058.69,318167.58,27,0,19,25,0.206823,1.157363,0.24958,2.002005,52,28.92272444,28.93406546,0.01134102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2185.65,0.93,6558.8,3,0,2,2,0.421832,1.555139,0.411,2.288005,5,3.110005,3.110278,0.000273,0.0,13.37,13.37,13.37,0.0,1.0,0.357429718875502
0,23.46,0.44,71.27,3,0,2,3,14.549524,50.5,1.4680000000000002,60.253291,5,100.9984444,101.0,0.001555573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,108.76,0.0,326.28,3,0,1,2,101.0,101.0,0.01,100.488512,4,100.9985118,101.0,0.001488218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,161.55,0.82,324.73,2,0,2,2,15.867073,50.5,15.0,85.998974,4,100.9989738,101.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2874.32,68142.17,378076.97,13,0,3,6,0.182793,0.974104,0.0,2.625414,18,7.299693922,4.87052163,-2.429172292,1.0,0.0,2500000.0,397502.1335,0.0,6.0,0.008032128514056224
1,1113.11,1342.5,11394.33,3,0,6,3,0.46447,0.6906640000000001,0.3,3.502538,9,4.14253797,4.14398698,0.00144901,0.0,1.337,1.337,1.337,0.0,1.0,0.357429718875502
0,109.13,0.0,327.38,3,0,1,3,101.0,101.0,0.0882299999999999,100.034908,4,100.9985267,101.0,0.001473262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6.85,1093.16,1256185.5,1138,0,5,2,0.20004,0.434741,0.188858,27.609829,2280,495.2601721,496.4747023,1.214530266,0.0,0.0,100.0,50.0,0.0,2.0,0.020654044750430294
0,5173.8,4691.58,930590.25,91,0,3,9,0.000558,73.8723,0.0,385.500818,189,7239.407486,7239.485449,0.077963,1.0,1000.0,532800.0,152334.4,1000.0,5.0,0.0
0,0.0,13.2,131953.5,0,1,1126,0,1e-06,681.747867,0.0,0.0,10000,0.0,6816796.922,6816796.922,0.0,0.0,13000.0,4335.9,0.0,3.0,0.0
0,0.0,8481.67,229005.03,0,1,3,0,0.0,0.8233,0.0,0.0,28,0.0,22.22909647,22.22909647,0.0,0.301465,0.953094,0.6272800000000001,0.0,2.0,0.004589787722317842
0,384.71,14464.98,398248.77,20,0,3,1,0.157874,0.873441,0.504286,4.998723,47,23.56000684,23.58291135,0.02290451,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,0.0
1,0.0,0.0,190.2,0,1,1,0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,,,,,,,0.0
0,165.1,0.0,330.2,2,0,1,2,101.0,101.0,1.0,100.99736,3,101.9973598,101.0,-0.997359782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2905.31,43704.76,559320.92,12,0,4,3,0.100213,5.1128160000000005,0.0,24.0,24,61.3,61.35379662,0.05379662,0.0,0.0,16888.0,1907.865765,0.0,11.0,0.01835915088927137
0,6783.5,48019.41,1028223.27,10,0,7,2,0.0003,19.423552,0.0,156.470945,30,388.4669445,388.4710445,0.004100024,1.0,0.8839540000000001,0.8839540000000001,0.8839540000000001,0.8839540000000001,1.0,0.006310958118187034
0,8.07,3210.51,12874.32,4,0,1,4,5.462244,6.441639,5.461748,7.989538,8,25.76465436,25.7665567,0.001902343,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,164.51,0.36,330.47,2,0,4,2,10.673034,25.25,0.001,100.998016,6,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10071.66,6393.0,953557.6,75,0,16,35,0.01,15.450363,0.0,60.0,106,522.071,478.9612485,-43.1097515,10.0,0.0,400000.0,15588.76783,5.0,38.0,0.0005737234652897303
1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,1.0,0.357429718875502
0,6238.72,1256.93,1420408.97,53,0,1,53,0.112096,0.4166,0.010882,51.0,920,361.1649277,361.1924277,0.027500008,0.0,0.0,365.0,66.463473,0.0,8.0,0.008032128514056224
0,41.35,114784.56,229651.82,2,0,1,1,0.11,0.6025,0.109559,1.091956,4,1.20151492,1.205,0.00348508,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,409.87,112.77,44731.23,42,0,209,30,0.001,3.213045,0.2,630.0,286,784.8221131,783.9829472,-0.839165875,0.0,0.0,0.0,0.0,0.0,1.0,0.0005737234652897303
0,3.17,0.91,325.53,102,0,2,102,4078.142838,5000.5,2.870088,101.0,104,10000.94754,10001.0,0.052458,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,71.36,1712.6,0,1,5,0,0.0,0.8991120000000001,0.0,0.0,25,0.0,21.57869936,21.57869936,0.0,13.37,13.37,13.37,0.0,1.0,0.357429718875502
0,0.0,1383.06,396938.23,0,1,2,0,0.0,0.217142,0.0,0.0,288,0.0,62.31976849,62.31976849,0.0,0.0,0.941237,0.626379,0.0,3.0,0.004589787722317842
0,159.52,0.0,319.03,2,0,1,2,101.0,101.0,0.461097,100.537919,3,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,1.0,0.357429718875502
0,12590.16,8646.49,994494.18,11,0,2,4,0.200003,0.208473,0.0,3.96,110,18.87002534,20.63885865,1.768833307,2.0,0.0,697.9,90.199262,1.985,8.0,0.0017211703958691911
0,27130.07,40053.19,1006465.13,12,0,4,9,0.27,1.1063459999999998,0.0,7.52,29,18.55134794,18.80788528,0.256537337,3.0,0.0,7448.0,561.761215,0.0,13.0,0.0
0,1340.31,2966.99,426983.55,64,0,2,2,0.05,0.201266,0.195462,3.059427,179,23.11568119,23.14558914,0.029907954,0.0,0.0,99.285888,34.463142,0.0,3.0,0.0051635111876075735
0,0.0,8745.85,201154.47,0,1,4,0,0.0,0.605083,0.0,0.0,24,0.0,13.91691037,13.91691037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,9597.58,4409.66,1032644.65,69,0,27,56,0.001612,6.289556,0.0,100.003,153,527.2997019,528.3227404,1.023038532,10.0,0.0,2004.0,299.643163,0.0,27.0,0.006310958118187034
0,14.55,0.0,58.2,4,0,1,3,101.0,101.0,2.0,38.0,5,100.9979,101.0,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,297.81,2332.89,107163.97,23,0,6,1,5.3091,16.603517999999998,12.25758,144.70258,66,713.9416018,713.9512618,0.00966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,15.09,6688.78,20111.62,3,0,3,1,0.999559,1.497558,0.998908,2.491973,6,4.490545565,4.49267471,0.002129145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,0.0
1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,1.0,0.357429718875502
0,34.08,32176.91,418708.72,12,0,2,1,1.0,182.577692,0.999088,788.999392,25,2373.500179,2373.51,0.00982147,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,7103.71,198903.78,0,1,8,0,0.0,3.718743,0.0,0.0,29,0.0,104.1248022,104.1248022,0.0,1.550508,1.550508,1.550508,0.0,1.0,0.006310958118187034
1,6.97,145.37,4109.78,235,0,14,63,0.4,3.3676470000000003,0.0,62.781207,252,432.0141807,57.25,-374.7641807,5.0,0.0,12879640.0,333905.8411,0.0,42.0,0.0005737234652897303
0,70.22,65.04,335.57,2,0,1,2,0.1,6.7,1.0994959999999998,18.99952,5,20.09901578,20.1,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,235.72,860145.85,0,1,1242,0,0.0,1.2e-05,0.0,0.0,3650,0.0,0.0451,0.0451,0.0,0.0,0.63,0.010583,0.0,3.0,0.0
1,1706.53,7597.6,191810.0,10,0,20,7,0.0005,0.765202,0.041896,15.554544,33,17.59104449,17.59965449,0.00861,0.0,1.0,100.0,34.112333,0.0,3.0,0.020654044750430294
0,2779.44,10627.02,454838.13,26,0,1,2,0.200032,0.20242,0.19525,1.208227,62,7.27526428,7.287108797999999,0.011844518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3.06,0.52,10.2,3,0,2,3,635.0740139999998,1000.5,0.01,1445.446271,5,2000.998585,2001.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,323.24,7713.19,40505.4,6,0,5,3,0.0,0.460579,0.0,1.097482,11,2.297899255,2.302895,0.004995745,1.0,1.337,1.337,1.337,159.0,1.0,0.357429718875502
0,157.38,0.0,314.77,2,0,1,2,101.0,101.0,1.01,99.988571,3,100.9985715,101.0,0.001428506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20809.22,51501.24,310051.07,5,0,4,3,0.15958,0.626143,0.003711,1.298916,9,2.501713986,2.50457075,0.002856764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,164.14,0.82,329.92,2,0,2,2,48.787303,50.5,1.0,99.998974,4,100.9989738,101.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,158.87,0.0,317.73,2,0,1,2,101.0,101.0,0.001,100.998016,3,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,20174.12,161392.93,0,1,2,0,0.0,30.42575,0.0,0.0,9,0.0,243.406,243.406,0.0,5.447748000000002,5.447748000000002,5.447748000000002,0.0,1.0,0.006310958118187034
0,1065.12,1397.91,1177709.98,82,0,4,49,0.000578,0.817372,0.1,56.870361,862,639.506899,637.5504248,-1.956474178,0.0,0.0,19515.0,1469.818207,0.0,14.0,0.01835915088927137
0,106.69,0.22,320.73,3,0,3,2,6.884512,33.666667,20.0,59.318612,6,100.9985118,101.0,0.001488218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,33.81,0.0,101.42,3,0,1,3,101.0,101.0,0.001,96.198573,4,100.998488,101.0,0.001512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,56865.3,1,0,1,1,0.5,0.5,0.4991390000000001,0.4991390000000001,2,0.4991390000000001,0.5,0.0008609999999999,0.0,1.337,1.337,1.337,0.0,1.0,0.357429718875502
1,0.0,0.0,0.0,0,0,1,0,0.016549,0.016549,0.0,0.0,1,0.0,0.016549422,0.016549422,,,,,,,0.0
0,1758.12,13154.02,1279520.3,17,0,7,5,0.010003,1.027982,0.0,46.607585,112,92.8406207,97.65832505,4.817704351000001,1.0,0.0,10300.0,997.945101,3000.0,11.0,0.01835915088927137
1,0.0,470.75,5585.9,1,0,10,1,0.7692869999999999,2.10598,21.057,21.057,11,21.057,21.05979583,0.002795828,0.0,1.337,1.337,1.337,0.0,1.0,0.357429718875502
0,0.0,3753.81,198952.03,0,1,6,0,0.0,0.466382,0.0,0.0,54,0.0,24.71822898,24.71822898,0.0,0.30153,0.30153,0.30153,0.0,1.0,0.006310958118187034
0,351.78,91325.3,1010558.57,17,0,9,10,0.001,1.066062,0.000437,5.472038,28,11.71733411,11.72668593,0.00935182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,25.33,0.53,77.58,3,0,3,3,9.21937,33.666667,0.616604,92.495939,6,100.998488,101.0,0.001512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,215.78,195.83,2388.42,4,0,10,3,0.5,5.184213,1.0,30.209405,16,62.20940509,62.21056009,0.001155,0.0,302099.0,302099.0,302099.0,0.0,1.0,0.004016064257028112
1,703.77,100.96,2316.22,2,0,9,2,0.05,0.8088609999999999,3.63,3.64,11,7.27,7.279750917999999,0.009750918,,,,,,,0.0
0,32.71,66728.14,200282.55,3,0,2,1,8.5,12.83,8.499566999999999,19.994361,6,38.48568818,38.49,0.00431182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,90475.02,6788.73,343879.47,2,0,3,1,0.010009,0.064587,0.03,1.408466,26,1.438465617,1.550093315,0.111627698,0.0,0.0,259.160353,48.27738,0.0,6.0,0.01835915088927137
0,7282.89,2415.24,984936.3,117,0,9,41,0.01,52.571839,0.0,300.0,172,2906.8423,2891.451134,-15.39116619,25.0,0.0,385529.0,22125.51444,0.0,46.0,0.0005737234652897303
0,5510.81,20186.01,543469.32,51,0,7,22,0.002306,4.87993,0.0,7.92,64,62.37147081,63.43908634,1.067615532,4.0,0.0,7894324.0,420582.0607,0.0,21.0,0.0
0,0.0,0.0,332.77,1,0,1,1,0.063007,0.063007,0.062387,0.062387,2,0.06238721,0.06300721,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,170.7,1,0,1,1,0.340895,0.340895,0.338695,0.338695,2,0.33869467,0.34089467,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6.21,7316.53,36613.72,5,0,3,5,0.015652,0.393648,0.0152,1.8077,10,1.965988813,1.968241902,0.002253089,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,21.22,0.0,63.67,3,0,1,3,101.0,101.0,0.05,54.735344,4,100.998446,101.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,7180.23,45715.45,1,0,3,1,0.08469,0.355471,1.7762639999999998,1.7762639999999998,6,1.776264298,1.77735635,0.001092052,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,63.96,18626.58,1,0,21,1,0.005,2.471269,51.89,51.89,22,51.89,51.89664249,0.006642488,0.0,1.337,1.337,1.337,0.0,1.0,0.357429718875502
0,4.9,644.81,1650035.92,1967,0,2,2,0.010002,0.523759,0.19629,268.00529900000004,4511,1331.008342,1332.442627,1.434284935,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,16.2,0.0,48.6,3,0,1,3,101.0,101.0,17.0,55.932912,4,100.998446,101.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.65,6.29,36.77,2,0,4,2,0.02,2.404,0.019528,11.999528,7,12.01905673,12.02,0.000943273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7861.04,29707.7,1358599.27,33,0,16,26,0.0034,35.906356,0.0,861.6,70,1344.39,1328.535164,-15.85483553,5.0,0.0,25000.0,1140.793552,0.0,36.0,0.0
0,3348.52,1099.73,916077.1,223,0,60,83,0.12,9.975635,0.0,210.0,377,1546.849621,1536.247846,-10.60177512,56.0,0.0,112762500.0,1718908.455,0.0,61.0,0.0
1,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,,,,,,,0.0
0,3380.25,31724.0,826902.47,10,0,8,4,0.005,8.406404,0.0,100.9029,35,210.1508433,210.1601022,0.009258944,1.0,4.094794,4.094794,4.094794,4.094794,1.0,0.006310958118187034
0,0.0,0.0,3.72,1,0,1,1,5.67321,5.67321,5.672739,5.672739,2,5.672738524,5.67321016,0.000471636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,169.62,116.51,3634.07,7,0,15,4,0.005,0.949525,0.0323,10.729662,28,19.93685475,19.94002575,0.003171,,,,,,,0.0
0,1.46,0.97,6.32,3,0,2,3,369.474236,1000.5,2.669396,1183.219775,5,2000.998585,2001.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,592.38,1,0,1,1,0.15,0.15,0.14938,0.14938,2,0.14938,0.15,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,163.47,0.21,327.37,2,0,2,2,4.012596,50.5,4.0,96.998974,4,100.9989738,101.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,118717.47,121.31,363067.17,3,0,53,3,0.0,2.345617,0.0,133.69,60,133.6992659,133.700186,0.000920105,1.0,14.153522,14.153522,14.153522,14.153522,1.0,0.004589787722317842
0,162.98,0.19,326.55,2,0,3,2,15.04095,33.666667,0.86,100.139016,5,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,196.61,115124.86,692715.23,10,0,6,7,0.004,0.414547,0.000865,1.244128,16,2.4769102000000003,2.48728098,0.01037078,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4751.72,7781.79,781966.58,27,0,6,5,0.005,4.775108,0.0,94.73435,111,401.0972834,401.1091001,0.011816742,1.0,0.0,1500.0,310.245877,2.077583,7.0,0.01835915088927137
0,0.0,2241.64,85182.18,0,1,9,0,0.0,29.80747,0.0,0.0,39,0.0,1132.683845,1132.683845,0.0,1.0,20.690164000000006,8.165177,0.0,3.0,0.006310958118187034
1,0.0,221.31,22664.65,1,0,10,1,0.49,0.955385,10.05299,10.05299,11,10.05299033,9.55385133,-0.4991390000000001,0.0,1.337,1.337,1.337,0.0,1.0,0.357429718875502
0,3.77,51421.98,257128.77,5,0,5,1,0.0526,0.27712,0.048,0.516444,10,1.37882569,1.3856,0.00677431,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,14172.93,226766.85,0,1,6,0,0.0,4.585426,0.0,0.0,17,0.0,73.36682091,73.36682091,0.0,0.6138399999999999,1.022571,0.818206,0.0,2.0,0.006310958118187034
0,25.06,0.49,76.17,3,0,2,3,45.054689,50.5,1.075807,75.40384,5,100.998488,101.0,0.001512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,165.15,0.0,330.3,2,0,2,2,49.770407,50.5,0.025105,100.973869,4,100.9989738,101.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,484.97,13360.06,237790.27,22,0,13,21,0.006783,0.263426,0.0,1.108783,39,4.46766152,4.47824154,0.01058002,3.0,0.0,4.609305,1.536435,0.0,3.0,0.0
1,414.5,4189.13,41002.75,8,1,8,7,0.0,0.014444,0.0,0.112406,18,0.12344935,0.129995283,0.006545932,1.0,0.0,200.0,46.146346,18.878076,6.0,0.0005737234652897303
1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,0.0
1,525.97,91.97,6731.33,10,0,12,10,0.473526,1.026256,0.00632,5.0,26,6.22804538,16.42008804,10.19204266,0.0,0.0,99.0,25.08425,0.0,4.0,0.03499713138267355
0,0.0,0.0,6239.67,1,0,1,1,1.8,1.8,1.799748,1.799748,2,1.79974798,1.8,0.00025202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,2874.26,14371.3,0,1,1,0,0.049158,0.090564,0.0,0.0,6,0.0,0.452820787,0.452820787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,0,1,0,0.342309,0.342309,0.0,0.0,1,0.0,0.34230924,0.34230924,0.0,0.0,85.557889,18.915844,0.0,5.0,0.01835915088927137
0,22.14,0.0,66.42,3,0,1,3,101.0,101.0,2.21628,79.177996,4,100.998446,101.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,160.56,403543.47,1,0,18,1,0.0,1.825921,32.86571,32.86571,19,32.86570956,32.86657056,0.0008609999999999,0.0,0.0,99.0,20.0674,0.0,5.0,0.01549053356282272
0,438.38,7663.59,1065288.22,105,0,3,104,0.010093,0.116799,0.002245,3.79318,238,15.08464343,15.5342344,0.449590967,1.0,15024.0,15024.0,15024.0,100.0,1.0,0.0034423407917383822
